Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Naureen Khashwji,1.0,"Great course!

As great as a defensive driving course can be, Comedy driving makes it worthwhile. I like that it provides animation as well as real people videos as tools to learn. I’ve used it twice now and each time I’ve learned a lot. Thank you for making it fun. I love the time count clock and the previous/next page buttons make the program easy to use.",US,2,2017-12-11T21:55:30Z,"Comedy Driving, Inc."
Fady,1.0,Excellent program,US,1,2017-12-11T18:55:49Z,"Comedy Driving, Inc."
T Duncan,1.0,"I researched several defensive driving …

I researched several defensive driving courses before going with the Comedy Driving course. Their creative and funny approach to covering a lot of what could be boring and forgetful content didn't make it feel too much like work. I took this course because I wanted to save money on my auto insurance rates. No regrets... Highly recommend ""Comedy Driving"" courses over the many others at the same cost out there!",US,1,2017-12-11T13:35:51Z,"Comedy Driving, Inc."
Stephanie Franklin,1.0,"Very informative

Very informative! Great refresher!",US,1,2017-12-11T05:19:28Z,"Comedy Driving, Inc."
Raymon Skrzy,1.0,"Comedy Driving

Comedy Driving, Inc. was a fun way to take a driving course the mix of film clips and testing were great. The course moved along at a good clip and the time went by quickly. I would recommend this to anyone that wants to get credit with there insurance or clear a driving ticket.",US,2,2017-12-11T05:04:30Z,"Comedy Driving, Inc."
Rhea Taylor,1.0,"I’ve used comedy driving 3 times

I’ve used comedy driving 3 times. Fun and engaging. Very informative.",US,1,2017-12-09T06:25:05Z,"Comedy Driving, Inc."
Dana Schnitzer,1.0,"The online course was excellent

The online course was excellent, as was the telephone support. I was entertained and engaged. Didn't lose interest or get bored. Very informative also. I would recommend it to anyone.",US,1,2017-12-09T05:30:23Z,"Comedy Driving, Inc."
Rudy Reyes,1.0,"very well script and informative

very well script and informative
good lfe changing stories
would definetly recommend for young drivers .",US,1,2017-12-08T16:56:38Z,"Comedy Driving, Inc."
Vicki McAdams,1.0,"Great course!

Content was great and the added in humor helped me stay interested. Website is user friendly and $25 was reasonable.",US,2,2017-12-08T04:50:08Z,"Comedy Driving, Inc."
Mya Davis,1.0,"Amazing

Amazing , wouldn't have thought I was going to enjoy this I was able to log in and log off than it kept me right where I left off I'd truely recommend this to anyone in need . 🙌🏻",US,1,2017-12-08T03:48:17Z,"Comedy Driving, Inc."
Edward Carranco,0.8,"Clear and to the point

This was a much better online class than what I’ve used in the past. It kept my attention and made it easy to take on my schedule. Thanks",US,1,2017-12-07T02:57:47Z,"Comedy Driving, Inc."
Sabrina San Miguel,1.0,"Easy to use

Easy to use, easy questions, hated the break but I'm sure there's a reason they do it.",US,1,2017-12-07T02:27:09Z,"Comedy Driving, Inc."
Andriel R. Brice,1.0,"I really enjoyed the opportunity of …

I really enjoyed the opportunity of learning about new info and laws in the convenience of my home. Although, I have a dry sense of humor, I actually chuckled a few times. The entire process was user friendly and convenient.",US,1,2017-12-06T05:07:17Z,"Comedy Driving, Inc."
Eloy Herrera,1.0,"I had a little trouble with the …

I had a little trouble with the question but its lets u go back thanks so much for that",US,1,2017-12-05T21:54:44Z,"Comedy Driving, Inc."
Susan Casias,1.0,Easy and fun to do.,US,1,2017-12-05T17:25:09Z,"Comedy Driving, Inc."
Rick Lehr,0.8,"Really enjoyed the Defensive Driving …

Really enjoyed the Defensive Driving on-line process through Comedy Driving. After more than 45 years of licensed driving I still learned something from this. The on-line program was not boring, it allowed stops and starts so I could work the program in during work hours without impacting work. I would highly recommend this program. Just waiting for the certificates and it will be complete!",US,4,2017-12-04T18:55:13Z,"Comedy Driving, Inc."
Belinda Bernal,1.0,"The format was user friendly

The format was user friendly, comedy breaks were entertaining and drove me away from the monotony of taking a defensive driving course. This was my first online DD course, I'm usually a hands on - visual kind of student. I learned new things about road/driving safety. I actually enjoyed the course! I had to the call the 800# at one point and the line was answered directly and the problem was resolved immediately. All in all it was a good experience, I would HIGHLY recommend this course!",US,1,2017-12-04T16:44:06Z,"Comedy Driving, Inc."
Andrea Garcia,0.2,"I have not received my certificate and …

I have not received my certificate and I call the phone in which a lady answered me in a rude way and I do not have my certificate.",US,1,2017-12-04T04:28:17Z,"Comedy Driving, Inc."
Keith Saunders,1.0,"If a defensive driving class could be …

If a defensive driving class could be fun, this would be the class.",US,3,2017-12-01T23:00:13Z,"Comedy Driving, Inc."
witchy1111@gmail.com,1.0,"Actually enjoyed the course

Actually enjoyed the course. The information presented was easy to understand and made me laugh. Would use them again!",US,1,2017-11-30T19:01:30Z,"Comedy Driving, Inc."
Gia Aguirre,1.0,"Very informative and easy to get …

Very informative and easy to get accomplished, I have used their service twice now and each time I see new and updated videos and information. Such as that have already included Texas' new no texting or cellular device effective September 1st 2017.",US,1,2017-11-30T03:13:00Z,"Comedy Driving, Inc."
Sonia Castillo Clary,0.8,"Informative and useful course, would be great for young drivers

I found this defensive online course to be very informative and I would recommend it. I am also going to purchase it for my daughter even though she has no kind of tickets. Just so that she can look at the information",US,3,2017-11-29T23:35:34Z,"Comedy Driving, Inc."
Andrews Buffalo Boadu,1.0,"I really had a nice time watching the …

I really had a nice time watching the interactive video",US,1,2017-11-29T20:47:18Z,"Comedy Driving, Inc."
Dylan,1.0,"Impressive Humour

Comedy driving was funny, with surprisingly funny humor throughout. All well getting the job done. Great job Comedy Driving",US,1,2017-11-29T17:07:05Z,"Comedy Driving, Inc."
Ms. Banks,1.0,"I really enjoyed taking the drivers …

I really enjoyed taking the drivers educational course. Thank you Comedy driving for this wonderful experience.",US,1,2017-11-29T16:02:18Z,"Comedy Driving, Inc."
Charles,1.0,"Course was easy to take

Course was easy to take, very informative and was entertaining. Would take again if needed.",GB,2,2017-11-29T06:41:19Z,"Comedy Driving, Inc."
Xiomara Vanessa Ivaldi,1.0,"Informative, yet Entertaining...

The course was very informative as well as entertaining.The videos were not the ones recycled from the sixties that other courses offer. The last one, especially, was very impacting to me. Even though I don’t drink, I was moved by the consequences of drunk driving. Knowing that innocent lives can be taken away, I am glad to know that the law is very strict.",US,3,2017-11-29T03:47:55Z,"Comedy Driving, Inc."
Michael Rodriguez,1.0,"Really enjoyed the course!

Given that I was taking the course from out of state, the online nature in and of itself was helpful. But more than that, I found the course well-organized, informative, and actually ... enjoyable. 8-) I've been driving a long time, and it's always helpful, quite frankly, to be reminded of laws and best practices, even though I'd rather not have had to get a ticket to force that learning on me. In the end, Comedy Driving is a very solid class / school, and do an amazing job!",US,1,2017-11-28T04:44:43Z,"Comedy Driving, Inc."
Frances,1.0,"The defensive driving class was very interesting

The defensive driving class was very entertaining and funny. It went by fast. there wasn't too much questions which made it perfect. There was a lot of info that I learned and the course actually made me realize that life is too short and anything can happen by a simple choice/decision. Comedy driving has been the best course I've ever taken. I can wait until it gets funnier.",US,3,2017-11-28T04:33:00Z,"Comedy Driving, Inc."
Wendy Fair,0.8,"Good basic driving course

This course was simple and straight-forward. It does take about 6-8 hours to complete and has a built in 1 hour break requirement. The up side is you can complete this as a required course online and not have to spend a day in a classroom somewhere. The only down side I encountered is you run into complications when signing up if you don't have a vehicle plate number registered in TX. You can still sign up, but takes a little longer as you must print out and send in a signed form before you can start the course. If you're a planner no worries! If you are a procrastinator, probably not the best solution.
Overall, good basic course, not surprisingly nothing new, but satisfies the court requirement for traffic tickets!",US,1,2017-11-27T23:12:04Z,"Comedy Driving, Inc."
Kai Ho,1.0,"Painless and Fun course

It makes the painful process of sitting through 6 hours of lectures into a flexible, mobile friendly website where I can watch the videos at home or at work easy and fun. I like the little quiz questions as well to keep me engaged. The materials are up to date and definitely make me want to be a safer driver afterward.",US,1,2017-11-27T18:05:39Z,"Comedy Driving, Inc."
Nadera Ibrahim,1.0,"It has really helped me

It has really helped me learn from my mistakes in the past and went over everything that were a little foggy in my mind. Thank you!",US,1,2017-11-27T02:44:13Z,"Comedy Driving, Inc."
Eugene Kim,1.0,"It was good experience with Comedy …

It was good experience with Comedy Driving.....easy to navigate, simple and very helpful.",US,1,2017-11-27T01:53:31Z,"Comedy Driving, Inc."
Judy St . Julien,1.0,"None of us like to take Defensive …

None of us like to take Defensive Driving Classes however, Comedy Driving, Inc. made it a pleasurable and very informative experience. I would highly recommend Comedy Driving your course of choice if you are having to take this class. Thank you Comedy Driving!",US,2,2017-11-24T20:05:47Z,"Comedy Driving, Inc."
Katie Mehta,1.0,"Best driving course I have taken

Best driving course I have taken. Keep in mind it is still a driving course so it won’t be all fun and games, but this one kept me entertained while also giving me information I had not know yet about some laws, which was good to learn. Not your same ole course.",US,1,2017-11-22T00:05:59Z,"Comedy Driving, Inc."
Vanessa Delgado,1.0,"Great experience.

Was easy to watch and was actually informative.",US,1,2017-11-20T21:50:53Z,"Comedy Driving, Inc."
Brent Romney,1.0,Entertaining and informative,US,1,2017-11-19T05:29:34Z,"Comedy Driving, Inc."
Darren Lawless,1.0,"Funny and easy to follow

This is a very easy way to get through defensive driving. Funny and easy to follow.",US,1,2017-11-19T04:27:42Z,"Comedy Driving, Inc."
mike cassidy,1.0,"I haven't taken defensive driving in 40 years

I haven't taken a defensive driving course in 40 years, at that time it was long and very boring. Times have changed, in teaching and driving, and most of all hand held devises that really tax a persons ability to drive safely. I am very old school and don't even own a cell phone myself, but I see every day many people that are using their phones and trying to drive at the same time in a fashion that is obvious that they can not multi task. This course shows how things have changed since I have been driving, and does it in an entertaining way. I sometimes think new is not as good as old, but this course really taught me something. I split the course up over three sessions because of my work schedule, that also was very helpful. Thanks for making something I dredded entertaining and informative.",US,1,2017-11-18T15:58:13Z,"Comedy Driving, Inc."
