Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Jose Perez,1.0,"I truly didn't believe I could pass the…

I truly didn't believe I could pass the written exam. I never did well in school. I was scared. With the iDriveSafely online program, I passed!!! It was very easy to understand and follow. I would recommend this to anyone trying to get their TXDL.",US,2,2021-02-08T20:37:33Z,iDriveSafely
Tonia Jones,1.0,"This is a good way to study before the…

This is a good way to study before the test so once it’s time to take the test with IDrive it won’t be hard at all!! LOVED IT highly recommended.",US,1,2021-02-08T19:17:25Z,iDriveSafely
M R,1.0,"Awesome to work with

Easy to use and the customer service was great. I highly recommend them above all others.",US,1,2021-02-08T18:20:11Z,iDriveSafely
LOUIS HOLLOWAY,1.0,"I had a greatest experience with drive…

I had a greatest experience with drive safely. Everything was perfect and understandable. I really like the play feature on the website where I can listen and learn.",US,1,2021-02-08T18:03:33Z,iDriveSafely
AIDAN HAMER,1.0,Very easy to understand and helpful,US,1,2021-02-08T17:16:37Z,iDriveSafely
SAI MANOJ GANDHAM,1.0,"Good

Good and having the valuable information help to learn great things",US,1,2021-02-08T05:08:10Z,iDriveSafely
CAMERYN GARCIA,1.0,"Very good

Very good. Would use this site again",US,1,2021-02-08T04:41:29Z,iDriveSafely
CHRISTOPHER BELL,0.8,"Simple easy to use and understand

Simple easy to use and understand. I would definitely recommend this to a friend.",US,1,2021-02-08T04:20:39Z,iDriveSafely
CHRISTINA JONES,1.0,"I love this site more then any other…

I love this site more then any other driving site I been on it keeped me with questions I never knew about",US,1,2021-02-08T02:40:22Z,iDriveSafely
VL,1.0,"IDrive Safely course is excellent

I took this course to lower my insurance rate. It was an excellent reminder of the traffic laws and very easy to follow. I highly recommend it to anyone that needs it for whatever reason.",US,1,2021-02-08T01:21:19Z,iDriveSafely
Yaswanth Bandaru,1.0,"Great Course

The course is awesome. It covers all the details.",US,1,2021-02-07T21:58:08Z,iDriveSafely
DONSHAY BOWENS,1.0,"This test was surprisingly easy im glad…

This test was surprisingly easy im glad i went to this site thank you so much",US,1,2021-02-07T20:18:24Z,iDriveSafely
JUSTIN,1.0,idrivesafely is amazing.,US,1,2021-02-07T20:00:51Z,iDriveSafely
MAYPU ACOSTA,0.8,"Course is user friendly and easy to…

Course is user friendly and easy to access information . Customer service is open on the weekends with any question you may have.",US,2,2021-02-07T19:05:20Z,iDriveSafely
BEATRIZ MARTINEZ,1.0,Great service,US,1,2021-02-07T18:16:47Z,iDriveSafely
Matt,1.0,great course!,US,1,2021-02-07T07:39:58Z,iDriveSafely
ALYSSA CAVAZOS,1.0,"I had a relatively quick and painless…

I had a relatively quick and painless experience with I drive safely. The website is very user friendly however, does not operate as well on mobile apps.",US,1,2021-02-07T06:56:30Z,iDriveSafely
Chaitanya Sai Manga,1.0,"Easy to understand

very easily accessible, and easy to understand, Great work from the Texas department of education.",US,1,2021-02-07T01:30:49Z,iDriveSafely
FARAH AHMED,1.0,"My name is Farah ahmed,and I think this…

My name is Farah ahmed,and I think this is the best course ever.I would recommend it for every one.thanks",US,1,2021-02-06T22:27:59Z,iDriveSafely
REBECCA BOND,1.0,"I drive safely was very helpful and…

I drive safely was very helpful and they made it easier to pass the course.. their was always a representative that I could call at anytime day or night to answer my questions 👍👍💯",US,1,2021-02-06T22:26:35Z,iDriveSafely
CYNTHIANNA LEE,1.0,"This was my first time using this…

This was my first time using this program . And it was better than the actual class. It give me details and every aspect. Helped me answer questions at the end due to clue words .",US,1,2021-02-06T20:48:30Z,iDriveSafely
LORENA ROMERO RAMOS,1.0,"Great course

Great course its very helpfull",US,1,2021-02-06T20:37:38Z,iDriveSafely
MARK ROBINSON,1.0,"Great website

Great website. It is easy to use and much more convenient and much cheaper than the in person class.",US,1,2021-02-06T20:17:54Z,iDriveSafely
SALVADOR GARCIA,1.0,"Great program

Very informative and taught me well, ready for the road.",US,1,2021-02-06T20:01:02Z,iDriveSafely
AILEEN BANKS,1.0,Easy to use program.,US,1,2021-02-06T18:57:21Z,iDriveSafely
Anabel Torres-benitez,1.0,"Wonderful customer service very…

Wonderful customer service very friendly and help you resolve your issue very fast. Thank you 😊",US,2,2021-02-06T17:14:20Z,iDriveSafely
DANIELLE DUNKLEY,1.0,"You guys are amazing I really learned a…

You guys are amazing I really learned a lot and this was so helpful",US,1,2021-02-06T16:31:56Z,iDriveSafely
miguel zamarripa,1.0,"Very great the lessons where easy and…

Very great the lessons where easy and very detailed in every video to the quiz questions",US,1,2021-02-06T15:34:35Z,iDriveSafely
K,0.4,"I paid extra for my certificate to be sent because it NEVER CAME BY MAIL

I paid extra for my certificate to be processed and it NEVER CAME . I completed my course 1/19/21 and do this day Feb 6 and my court date was February 3rd which they knew because it ask you to enter it before starting the course .It NEVER came by mail . I had to call and speak to a supervisor and pay AGAIN extra for it to be shipped Via Fed Ex an additional $27.95. I refused to pay that so they discounted it to $19.95 . The course was accepted through my court , but lord forbid if I ever have to do this again I won’t be using them . If you want to receive your certificate be prepared to pay extra to have it shipped or you’ll never receive it",US,1,2021-02-06T14:03:49Z,iDriveSafely
Sanjaya Subedi,1.0,"So Informative

Once you take this course, you will absolutely be furnished about traffic rules and signals. After completion of course, you will get 100% confidence for driving as it brushes up the driving skills.",US,2,2021-02-06T08:57:31Z,iDriveSafely
JESSE WOODARD,0.8,"Thanks

Thanks just what I need",US,1,2021-02-06T07:22:36Z,iDriveSafely
GABe,1.0,Nice experience!,US,2,2021-02-06T04:46:40Z,iDriveSafely
Maddie Jones,1.0,"Pretty Rad for Drivers Ed

I enrolled in IDriveSafly and after completing the first half of the courses and taking the permit practice tests, I was. able to pass, and I am currently waiting to take my in-person drivers test, I highly recommend IDriveSafely to prospective drivers!",US,1,2021-02-06T03:14:00Z,iDriveSafely
Alexzandria Hayes,1.0,"Over all a pretty easy test..

Over all a pretty easy test... A little long since I did it in to days.. But not bad at all",US,1,2021-02-06T02:09:44Z,iDriveSafely
Matias,1.0,"So easy to do

So easy to do, I learned a lot from the program thank you!",US,1,2021-02-06T01:47:57Z,iDriveSafely
Richard Griffin,1.0,"Good informative course with relevant…

Good informative course with relevant traffic and driving safety knowledge that also included recently enacted Texas laws.",US,3,2021-02-06T01:37:21Z,iDriveSafely
JOSEPH KRYNITSKY,1.0,"Overall great experience with…

Overall great experience with iDriveSafely. For whatever reason you’re taking a driver improvement class, I’d recommend this one.",US,1,2021-02-06T00:58:33Z,iDriveSafely
Katelynn Crego,1.0,"Amazing

Was a great experience and able to do it around my schedule!!",US,1,2021-02-05T22:44:02Z,iDriveSafely
jeorking welker,1.0,"Great online school to facilitate any…

Great online school to facilitate any and all 5hr defensive course needs. I had ample time to complete my course, on my time. Reasonable rates and easy to navigate. Exceptional customer service, LaQuisha W was phenomenal!",US,2,2021-02-05T22:29:33Z,iDriveSafely
SULEIMYS GARCIA-RODRIGUEZ,1.0,"Great online school

The school course is perfect, reliable and fast you can go back in as many times as you want to review the content and answer the questions.",US,1,2021-02-05T21:09:03Z,iDriveSafely
DANIEL ESTEVEZ,1.0,"Personally I really enjoyed this…

Personally I really enjoyed this course. I did not feel rushed or pressured. The test was very informing. The small quizzes at the end of every lesson ensured that i learned the most important parts.",US,1,2021-02-05T14:58:08Z,iDriveSafely
ALBERT KEBL,1.0,"Very informative

Very informative! Learned several techniques to help me be a safer driver",US,1,2021-02-05T04:36:15Z,iDriveSafely
Felicia Perez,1.0,"Time effecient!

Great for a mom of 5 with a full time job!",US,1,2021-02-05T04:35:18Z,iDriveSafely
ANNA LAFOLLETTE,0.8,"I think this helped a lot although the…

I think this helped a lot although the videos wouldn’t load and if they tried to they were blurry",US,1,2021-02-05T00:40:59Z,iDriveSafely
STAR F,1.0,"Affordable, funny, and educational

I was ordered by the court to take a driving class, this one was affordable, easy to get through and the choices in the quizzes were funny. It really kept me entertained while educating me. Should I ever have to take a driver improvement class again I'd use this one again!",US,1,2021-02-05T00:08:19Z,iDriveSafely
ZK,1.0,"GOOD CUSTOMER SERVICE AND GOOD GOOD AND…

GOOD CUSTOMER SERVICE AND GOOD GOOD AND LECTURES",US,1,2021-02-04T23:37:52Z,iDriveSafely
Heath Stoner,1.0,"Very easy to go through

Very easy to go through. It was a smooth experience and learned a lot.",US,2,2021-02-04T22:18:57Z,iDriveSafely
Kevin Indra Charles Isaac Raj,1.0,Very userdriendly,US,1,2021-02-04T22:12:34Z,iDriveSafely
CLINESHIA STANTON,1.0,"An awesome experience!...

I was unsure about taking the courses but this has been an experience for me. I have learned so much from the course and I feel more confident about taking the knowledge test. Thanks IDriveSafely!",US,1,2021-02-04T20:16:15Z,iDriveSafely
Senpapi,1.0,"Great class

Great class and because I can use my own time I finished it quickly!",US,1,2021-02-04T20:12:24Z,iDriveSafely
Jesus Amezcua,1.0,"Good experience with this program I…

Good experience with this program I liked it got it done thanks.",US,1,2021-02-04T19:41:14Z,iDriveSafely
maria esparza,1.0,"good website too get your certificate…

good website too get your certificate love it",US,1,2021-02-04T16:21:48Z,iDriveSafely
J R,1.0,"Excellent drivers ed program

Excellent drivers ed program. The way it's set up and detailed really helped me learn and understand the material. If you were to get an answer wrong, you are given the correct answer at the end of the quiz so you can go over and study the proper answer. I feel like I really learned from taking this course. Plus the videos shown on here are very helpful and educational.",US,1,2021-02-04T12:43:17Z,iDriveSafely
Manikanth Goud Gandamala,1.0,"Excellent

Excellent and good to know how to ddrive safe",US,1,2021-02-04T10:23:21Z,iDriveSafely
Breandrea Carroll-Davis,1.0,"Big Help

I learned a lot from the lessons & they will definitely help me in the future",US,2,2021-02-04T05:00:09Z,iDriveSafely
JOSEPH ARANDA,1.0,"Great test I would recommend to…

Great test I would recommend to everyone 👍",US,1,2021-02-04T04:09:30Z,iDriveSafely
KEVIN ONTANEDA,1.0,"I can drive safely now.

Great experience.",US,1,2021-02-04T01:47:29Z,iDriveSafely
JADON GIRDLER,1.0,Very helpful and easy to use,US,1,2021-02-04T01:17:57Z,iDriveSafely
BARBARA THURMAN,1.0,"I learned more from this course than I…

I learned more from this course than I did studying the CA Driver's Handbook. Thank you.",US,3,2021-02-04T01:11:18Z,iDriveSafely
DENIA CHRISTMAN,1.0,"Best online course ever

The course was very educating and easy to navigate through the site. Questions were answered fast. I recommend",US,4,2021-02-03T23:04:11Z,iDriveSafely
Sophia Lopez,1.0,"This website had very clear videos and…

This website had very clear videos and reviews that didn’t make the class boring allowing me to be successful on the final exam.",US,1,2021-02-03T22:54:01Z,iDriveSafely
Juan A. Rodriguez,1.0,"This course is awesome and very help

This course is awesome and very help. All i got to do is make an appointment for my drivers! Highly recommended! Worth your money!",US,1,2021-02-03T22:37:08Z,iDriveSafely
SAMIR BOULAHYA,1.0,"Very satisfied

Very satisfied. well organized and easy to manage.",US,1,2021-02-03T21:39:50Z,iDriveSafely
SASHA BRADLEY,1.0,"i drive safely gave me a better…

i drive safely gave me a better understand of what being a safe driver is . half of the things i didn’t even know and i still was behind the wheel legally driving .. that was really good to have .",US,1,2021-02-03T21:25:36Z,iDriveSafely
Jennifer Sande,1.0,Cannot download my certificate,US,1,2021-02-03T20:11:25Z,iDriveSafely
DOMINGO SOLIS,1.0,"is help me

is help me very well",US,1,2021-02-03T18:04:08Z,iDriveSafely
MAKEEL DOCKINS,1.0,"Washington is the best thing for you…

Washington is the best thing for you and I love this app it has been so much better and",US,1,2021-02-03T15:40:40Z,iDriveSafely
