Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Jorge,1.0,Excellent content.,US,1,2022-06-11T17:03:03Z,Aceable
ezti trevino,1.0,"awesome

very clear instructions, better than my public school experience",US,1,2022-06-11T10:14:49Z,Aceable
Lisa Allen,1.0,"i liked the course

i liked the course. it was easy fun as any test can be.i would suggest it to my friends and relatives.",US,2,2022-06-11T08:12:50Z,Aceable
AK,1.0,"SIMPLE AND THOROUGH

Really quick and easy to understand all the material. Incorporate funny vids to lighten things up and still inform. Really recommend for your drivers Ed course",US,1,2022-06-11T07:11:53Z,Aceable
Hawah,1.0,"It was such a great experience!

It was such a great experience!! I had a lot of fun doing it and I hope I do apply What l learned on the road! The bots did a pretty good job teaching and instructing!",US,1,2022-06-11T17:30:11Z,Aceable
Cristofer,1.0,"Excellent adult drivers ed course

Excellent adult drivers ed course. Easy to use and great for learning. Thank you Aceable",MX,1,2022-06-11T04:56:37Z,Aceable
Fernando jr,1.0,"Everything was explained very good

Everything was explained very good, it was all helpful. Especially the parts that tell me what I can do to help someone, if they got hurt from a crash. Also I know the signs and what they mean now, so thank you for that, and it was all great learning about all of this useful things I can use.",US,1,2022-06-11T04:42:33Z,Aceable
Dillon Brookins,1.0,"This has been a excellent course very…

This has been a excellent course very easy to understand and learn from",US,1,2022-06-11T04:20:40Z,Aceable
Alexa,1.0,"Great learning experience

I loved how it’s all broken up into different sections and that you learn so much. I can’t wait to start driving.",US,1,2022-06-11T01:48:10Z,Aceable
n i c o l e,1.0,"Aceable Provides All That You Need To Know

Aceable provides all needed tips, corresponding laws, and every basic to complex rules of the road! It's kind of exciting to get the chance to drive or watch people drive whilst knowing every sign and ""challenge"" that one comes across on the road!",US,1,2022-06-10T23:40:32Z,Aceable
Kameryn Howard,0.8,"Aceable went through everything I…

Aceable went through everything I needed to know and made it easy to remember what Ace covered with me. Overall good experience. The signs part was exhausting but worth it.",US,1,2022-06-10T23:12:16Z,Aceable
Lauryn R,1.0,really easy to follow,US,1,2022-06-10T20:27:35Z,Aceable
Patricia,1.0,"The reading and videos Material were…

The reading and videos Material were easy to understand and process was straightforward. Moving forward, I'm a much better aware driver on the road.",US,1,2022-06-10T17:36:45Z,Aceable
Besnik,1.0,"Very fun and engaging

Very fun and engaging. Aceable made me look forward to doing my driver education.",US,1,2022-06-10T09:40:50Z,Aceable
Lily,1.0,"(Surprisingly) Fun

Made a six-hour course actually entertaining. I especially appreciated the memes. A little dad-joke-lame at times, but that's what made them funny.",US,1,2022-06-10T09:39:40Z,Aceable
Sarah Guajardro,1.0,"I just finished level 1 and I am having…

I just finished level 1 and I am having an amazing time!",US,1,2022-06-10T08:07:43Z,Aceable
Anonymous,1.0,"Fantastic Course (Mostly) to Learn From!

It was a perfect course for me to learn how to drive safely! My only issues with it were that the “Street Trivia” videos were pretty cheesy, I didn’t feel that the final lesson about water safety in lesson 11 was all that important, and that the unit on drugs was necessary and helpful, but it felt as though they went into a little too much detail with those drugs. People didn’t need to know all the things that can make them high, (such as hairspray and glue) and they felt a little too in depth about all the physical actions they cause. But overall, I would recommend this to all my friends for Driver’s-Ed, and really liked learning from Ace.",US,1,2022-06-10T07:03:59Z,Aceable
Oscar,1.0,"this was a good refresmant training

this was a good refresmant training. Highly recommended.",US,1,2022-06-10T06:28:44Z,Aceable
Khaled Ellebnawi,1.0,"amazing website for people that wanna…

amazing website for people that wanna learn how to drive",US,1,2022-06-10T06:04:50Z,Aceable
Itati,1.0,"Very informative

Very informative, great service",US,1,2022-06-10T05:52:49Z,Aceable
CHARMAINE,1.0,"It's a straight forward module and the…

It's a straight forward module and the app is easy to use and accessible. A lot of helpful information in it and reminders as well. 🎉",US,1,2022-06-10T04:03:42Z,Aceable
Arthur,1.0,"I like Ace the instructor

I like Ace the instructor. He taught very well and his jokes were cool. Had me laughing some. Overall great outline of the lessons in great detail covering Everything you need to know. Friendly to guide through the lesson and very explanatory..",US,1,2022-06-10T03:12:21Z,Aceable
Haili-Marie,0.2,"It says that it is same-day delivery…

It says that it is same-day delivery but I received it the next day right before my test.",US,1,2022-06-10T03:04:36Z,Aceable
Aden,0.8,"The course was very straightforward…

The course was very straightforward lots of reading a few videos and humor however it does give you the option to have someone do audio instead of doing the reading I opted out cuz it would just charge an additional five bucks but just can't help but wonder that the audio should have been a free option on or off other than that small tidbit it's great i would recommend it to others for a very convenient easy way to get the whole process done at the customer's convenience.",US,1,2022-06-10T03:00:58Z,Aceable
Francisco,1.0,"aceable is really good

It was fun and fast learning with aceable",US,1,2022-06-10T02:59:34Z,Aceable
Daniel Zelvinsky,0.8,"Very good way of teaching people the…

Very good way of teaching people the rules of the road and very good humor during.",US,1,2022-06-09T17:57:32Z,Aceable
Tyler,1.0,"Amazing!

At first I wasn’t all that excited about driving because I was scared I wouldn’t know what to do on the road… but aceable really helped me! And now I’m very excited to work towards getting my license!",US,1,2022-06-09T17:29:22Z,Aceable
Ariana,1.0,":)))

:)) very good very good",US,1,2022-06-09T14:33:26Z,Aceable
anton evans edison,0.8,"it was easy to learn because it was not…

it was easy to learn because it was not boring",US,1,2022-06-09T06:59:53Z,Aceable
Karina Garcia,1.0,"I'm in the middle of my course and…

I'm in the middle of my course and having a blast. Literally so funny!",US,1,2022-06-09T06:16:08Z,Aceable
Michael Chapa,1.0,"honestly a very friendly

honestly a very friendly, quick, and easy way to get your driver license.",US,1,2022-06-09T05:51:35Z,Aceable
Barkatali Popatiya,1.0,"Excellent way to teach about vehicle…

Excellent way to teach about vehicle learning I loved it there way of teaching.",US,1,2022-06-09T05:43:25Z,Aceable
M'mah,1.0,"I'm happy.

I'm happy. Highly recommend.",US,1,2022-06-09T04:44:09Z,Aceable
Carmoni Jefferson,1.0,"This is a lot easier than I thought it…

This is a lot easier than I thought it would be. much better than having to do this in some office.",US,1,2022-06-09T04:41:25Z,Aceable
Tiffany,1.0,"Aceable was excellent I loved it it…

Aceable was excellent I loved it it though me a lot thank you",US,1,2022-06-09T03:58:38Z,Aceable
Jensyn,1.0,"The corse is engaging

The corse is engaging, easy to use and they put a little humor into their tests. I would highly recommend anyone to use Aceable for DE or DD courses, the best driving courses in Texas!",US,1,2022-06-09T03:37:48Z,Aceable
datt,0.2,"Their app ""dissappears"" work you have completed

At several points in the process of completing this driving safety course, I would open up the app to see that sessions I had previously completed were showing as incomplete. I contacted Aceable several times and while they were friendly they didn't accept responsibility for the problem on their end and I had to repeat several sessions (including the final test). I recommend finding another company/app if you are taking a driving safety course.",US,1,2022-06-08T23:24:48Z,Aceable
Kate,1.0,"I really like this driving license test…

I really like this driving license test program I learned too many things and I’m excited to get my driver license ☺️",US,1,2022-06-08T22:21:47Z,Aceable
Henry X Charba,1.0,"Organized, Excellent interface.

Very well organized with an excellent, easy to understand, interface.",US,1,2022-06-08T20:20:56Z,Aceable
Amanda,1.0,"Easy to use and as enjoyable as…

Easy to use and as enjoyable as defensive driving can be. Have used it twice now.",US,1,2022-06-08T18:27:19Z,Aceable
Serina,1.0,Easy and fun to use.,US,1,2022-06-08T17:44:01Z,Aceable
UnkoWn_lukecool X,1.0,"Aceable is the best

Easy to do and had no trouble finishing",US,1,2022-06-08T12:16:17Z,Aceable
Carlos,1.0,"This was an awesome fun fast way to…

This was an awesome fun fast way to help me prepare for my drivers license",US,1,2022-06-08T07:06:24Z,Aceable
Lu,1.0,"Very cool

Very cool! Yes.",US,2,2022-06-08T04:24:59Z,Aceable
Sean,0.2,"ill prepared test practice…

ill prepared test practice tespreperation",US,1,2022-06-08T03:35:23Z,Aceable
Christian Grammer,1.0,good course for beginners,US,1,2022-06-08T02:16:04Z,Aceable
Mike Wizowski,1.0,veryveryverygood,US,1,2022-06-08T00:46:56Z,Aceable
Charles,1.0,"Love it..!!

I enjoyed taking this course very helpful and knowledgeable. Driving safe and learning the road rules has never been easier!! Thank you Aceable!!",US,1,2022-06-08T00:34:11Z,Aceable
David,1.0,"I enjoyed taking this course very…

I enjoyed taking this course very helpful and knowledgeable",US,1,2022-06-07T20:09:12Z,Aceable
Randell J. Houston,1.0,"This was fin

This is an excellent inexpensive way to get the Joshua's Law program done without having to sit through a real 30 hour class. The aceable class does take about 30 hours but if you get this early, you can complete it in your own time. Fun and legitimate.",US,1,2022-06-07T11:38:35Z,Aceable
Emily,1.0,"Yasss good

Good app got my thing done in 6 hrs",US,1,2022-06-07T10:54:11Z,Aceable
Sonia,1.0,"It helped a lot

It helped a lot. It was easy and understandable.",US,1,2022-06-07T09:07:02Z,Aceable
Cody,1.0,"This was a very good drivers ed…

This was a very good drivers ed program, they help you understand the course and they really explain it to you. If you are looking for a drivers ed provider, Aceable is the most recommended one I would say!",US,1,2022-06-07T08:50:17Z,Aceable
William Cote,1.0,"Easy to use and understand

Easy to use and understand. Can switch from my laptop, to my tablet, to my phone without issue. Content was useful and entertaining.",US,2,2022-06-07T08:09:52Z,Aceable
Nancy,1.0,"It was rejoicing learning experience…

It was rejoicing learning experience for me and video representation were applaudable. The audio visual made it so easy and qucik to grasp and relate to real scenarios.",US,1,2022-06-07T08:07:25Z,Aceable
Cecilia Fraire,1.0,"It is very simple and easy to follow

It is very simple and easy to follow. All lectures are clear and it doesn't even feel like school.",US,1,2022-06-07T06:42:28Z,Aceable
Lisa Edwards,1.0,"It was definitely a great experience…

It was definitely a great experience for my son and super easy and super accessible and anytime we had any questions they were quick to the response. I would recommend this to anyone!",US,2,2022-06-07T01:07:24Z,Aceable
Andrew Belanger,1.0,"I love it

I love it! Very informative and easy to understand or follow.",US,1,2022-06-06T20:39:50Z,Aceable
Joy Bobo,1.0,"Defensive drivin

Great class. Professional with good films to back up the words! Very helpful as I go forward keeping safety in mind!!",US,9,2022-06-06T20:19:02Z,Aceable
Coral,1.0,"Loved the course

Loved the course! Learned a lot.",US,1,2022-06-06T20:12:05Z,Aceable
